year,parent_entity,parent_type,commodity,production_value,production_unit,total_emissions_MtCO2e
1987,Libya National Oil Corp.,State-owned Entity,Natural Gas,132.29999999999998,Bcf/yr,9.643398644871928
1988,Libya National Oil Corp.,State-owned Entity,Oil & NGL,300.14687967950005,Million bbl/yr,119.69194143220047
1988,Libya National Oil Corp.,State-owned Entity,Natural Gas,135.79999999999998,Bcf/yr,9.898515011138379
1989,Libya National Oil Corp.,State-owned Entity,Oil & NGL,293.834099888,Million bbl/yr,117.17454438351075
1989,Libya National Oil Corp.,State-owned Entity,Natural Gas,148.39999999999998,Bcf/yr,10.816933929697612
1990,Libya National Oil Corp.,State-owned Entity,Oil & NGL,351.31256438599996,Million bbl/yr,140.09568557163053
1990,Libya National Oil Corp.,State-owned Entity,Natural Gas,153.29999999999995,Bcf/yr,11.174096842470647
1991,Libya National Oil Corp.,State-owned Entity,Oil & NGL,378.94500001750004,Million bbl/yr,151.11489013829538
1991,Libya National Oil Corp.,State-owned Entity,Natural Gas,161.665,Bcf/yr,11.78382495784747
1992,Libya National Oil Corp.,State-owned Entity,Oil & NGL,366.12947644,Million bbl/yr,146.00434259870732
1992,Libya National Oil Corp.,State-owned Entity,Natural Gas,167.39849875,Bcf/yr,12.201741919874113
1993,Libya National Oil Corp.,State-owned Entity,Oil & NGL,358.18041077349994,Million bbl/yr,142.83443091009875
1993,Libya National Oil Corp.,State-owned Entity,Natural Gas,157.22238,Bcf/yr,11.460000651818135
1994,Libya National Oil Corp.,State-owned Entity,Oil & NGL,362.44949997550003,Million bbl/yr,144.53684932364428
1994,Libya National Oil Corp.,State-owned Entity,Natural Gas,157.962,Bcf/yr,11.513911842337563
1995,Libya National Oil Corp.,State-owned Entity,Oil & NGL,365.36499999999995,Million bbl/yr,145.69948629175357
1995,Libya National Oil Corp.,State-owned Entity,Natural Gas,156.73,Bcf/yr,11.424110881411771
1996,Libya National Oil Corp.,State-owned Entity,Oil & NGL,370.43590722249996,Million bbl/yr,147.72165200919062
1996,Libya National Oil Corp.,State-owned Entity,Natural Gas,158.70560999999998,Bcf/yr,11.568113865514533
1997,Libya National Oil Corp.,State-owned Entity,Oil & NGL,384.76199994399985,Million bbl/yr,153.43458113510738
1997,Libya National Oil Corp.,State-owned Entity,Natural Gas,162.413685,Bcf/yr,11.838396899755526
1998,Libya National Oil Corp.,State-owned Entity,Oil & NGL,370.520499951,Million bbl/yr,147.75538571955283
1998,Libya National Oil Corp.,State-owned Entity,Natural Gas,157.22238,Bcf/yr,11.460000651818135
1999,Libya National Oil Corp.,State-owned Entity,Oil & NGL,352.323999972,Million bbl/yr,140.49902372744023
1999,Libya National Oil Corp.,State-owned Entity,Natural Gas,128.54659999999998,Bcf/yr,9.369811853687782
2000,Libya National Oil Corp.,State-owned Entity,Oil & NGL,375.59198077099995,Million bbl/yr,149.77778017499455
2000,Libya National Oil Corp.,State-owned Entity,Natural Gas,148.32299999999998,Bcf/yr,10.811321369639751
2001,Libya National Oil Corp.,State-owned Entity,Oil & NGL,364.99399994749996,Million bbl/yr,145.55153967107708
2001,Libya National Oil Corp.,State-owned Entity,Natural Gas,152.77268999999995,Bcf/yr,11.135661010728942
2002,Libya National Oil Corp.,State-owned Entity,Oil & NGL,353.489500014,Million bbl/yr,140.96379938299677
2002,Libya National Oil Corp.,State-owned Entity,Natural Gas,153.51430499999998,Bcf/yr,11.189717617577138
2003,Libya National Oil Corp.,State-owned Entity,Oil & NGL,379.55050001399985,Million bbl/yr,151.35635015345747
2003,Libya National Oil Corp.,State-owned Entity,Natural Gas,135.96274999999997,Bcf/yr,9.910377922169769
2004,Libya National Oil Corp.,State-owned Entity,Oil & NGL,404.51234693449993,Million bbl/yr,161.31058297053153
2004,Libya National Oil Corp.,State-owned Entity,Natural Gas,199.24722999999997,Bcf/yr,14.523208373216061
2005,Libya National Oil Corp.,State-owned Entity,Oil & NGL,444.54899994399995,Million bbl/yr,177.27631525557615
2005,Libya National Oil Corp.,State-owned Entity,Natural Gas,279.34165,Bcf/yr,20.36132191282153
2006,Libya National Oil Corp.,State-owned Entity,Oil & NGL,476.416500098,Million bbl/yr,189.98436994565373
2006,Libya National Oil Corp.,State-owned Entity,Natural Gas,326.18699749999996,Bcf/yr,23.77589757873275
2007,Libya National Oil Corp.,State-owned Entity,Oil & NGL,493.2549999474999,Million bbl/yr,196.6991915021682
2007,Libya National Oil Corp.,State-owned Entity,Natural Gas,377.72924,Bcf/yr,27.53283175468256
2008,Libya National Oil Corp.,State-owned Entity,Oil & NGL,496.3939165814999,Million bbl/yr,197.9509220759408
2008,Libya National Oil Corp.,State-owned Entity,Natural Gas,393.05595,Bcf/yr,28.650001629545343
2009,Libya National Oil Corp.,State-owned Entity,Oil & NGL,471.39749999999987,Million bbl/yr,187.98290364215757
2009,Libya National Oil Corp.,State-owned Entity,Natural Gas,393.0806705,Bcf/yr,28.651803516440282
2010,Libya National Oil Corp.,State-owned Entity,Oil & NGL,472.67499999999995,Million bbl/yr,188.49234240541546
2010,Libya National Oil Corp.,State-owned Entity,Natural Gas,415.650487,Bcf/yr,30.29692625152046
2011,Libya National Oil Corp.,State-owned Entity,Oil & NGL,133.46200000419998,Million bbl/yr,53.221695674413134
2011,Libya National Oil Corp.,State-owned Entity,Natural Gas,183.11554821,Bcf/yr,13.347363790349917
2012,Libya National Oil Corp.,State-owned Entity,Oil & NGL,395.75274584299996,Million bbl/yr,157.81744766979875
2012,Libya National Oil Corp.,State-owned Entity,Natural Gas,397.2550603,Bcf/yr,28.956076418484773
2013,Libya National Oil Corp.,State-owned Entity,Oil & NGL,266.8714999195,Million bbl/yr,106.42245547378899
2013,Libya National Oil Corp.,State-owned Entity,Natural Gas,412.01680029999994,Bcf/yr,30.03206540950482
2014,Libya National Oil Corp.,State-owned Entity,Oil & NGL,147.4024999951,Million bbl/yr,58.780858942170916
2014,Libya National Oil Corp.,State-owned Entity,Natural Gas,409.28563641,Bcf/yr,29.83298980742055
2015,Libya National Oil Corp.,State-owned Entity,Oil & NGL,126.20999998984999,Million bbl/yr,50.32975836055279
2015,Libya National Oil Corp.,State-owned Entity,Natural Gas,378.75192327,Bcf/yr,27.60737553744939
2016,Libya National Oil Corp.,State-owned Entity,Oil & NGL,122.55971993264998,Million bbl/yr,48.874107356337625
2016,Libya National Oil Corp.,State-owned Entity,Natural Gas,383.98678164,Bcf/yr,27.988946407527653
2017,Libya National Oil Corp.,State-owned Entity,Oil & NGL,233.4990000105,Million bbl/yr,93.11424014661506
2017,Libya National Oil Corp.,State-owned Entity,Natural Gas,352.88910503,Bcf/yr,25.722224620078382
2018,Libya National Oil Corp.,State-owned Entity,Oil & NGL,267.497999972,Million bbl/yr,106.67228984711704
2018,Libya National Oil Corp.,State-owned Entity,Natural Gas,342.30244062,Bcf/yr,24.950558518603643
2019,Libya National Oil Corp.,State-owned Entity,Oil & NGL,304.98300003149996,Million bbl/yr,121.62047933520563
2019,Libya National Oil Corp.,State-owned Entity,Natural Gas,349.93989128,Bcf/yr,25.507255278580363
2020,Libya National Oil Corp.,State-owned Entity,Oil & NGL,98.20693989085,Million bbl/yr,39.16275694820787
2020,Libya National Oil Corp.,State-owned Entity,Natural Gas,318.2332216,Bcf/yr,23.196143748531124
2021,Libya National Oil Corp.,State-owned Entity,Oil & NGL,313.00499996149995,Million bbl/yr,124.81947559602287
2021,Libya National Oil Corp.,State-owned Entity,Natural Gas,362.23198360999993,Bcf/yr,26.403230686877883
2022,Libya National Oil Corp.,State-owned Entity,Oil & NGL,275.8041999615,Million bbl/yr,109.98461880995342
2022,Libya National Oil Corp.,State-owned Entity,Natural Gas,588.5209434999998,Bcf/yr,42.897521307835575
1996,Lukoil,Investor-owned Company,Oil & NGL,430.7,Million bbl/yr,171.75364018408516
1997,Lukoil,Investor-owned Company,Oil & NGL,438,Million bbl/yr,174.66471883127303
1997,Lukoil,Investor-owned Company,Natural Gas,119,Bcf/yr,8.673956453059406
1998,Lukoil,Investor-owned Company,Oil & NGL,468.7,Million bbl/yr,186.90720026533714
1998,Lukoil,Investor-owned Company,Natural Gas,134.7,Bcf/yr,9.818335581740353
1999,Lukoil,Investor-owned Company,Oil & NGL,554.06737,Million bbl/yr,220.94982053569157
1999,Lukoil,Investor-owned Company,Natural Gas,136.632446676,Bcf/yr,9.959192374307442
2000,Lukoil,Investor-owned Company,Oil & NGL,569.84153,Million bbl/yr,227.24020688546221
2000,Lukoil,Investor-owned Company,Natural Gas,164.990124288,Bcf/yr,12.02619456520144
2001,Lukoil,Investor-owned Company,Oil & NGL,541.56972,Million bbl/yr,215.9660339528111
2001,Lukoil,Investor-owned Company,Natural Gas,116.008681095,Bcf/yr,8.455918050377194
2002,Lukoil,Investor-owned Company,Oil & NGL,564.23408,Million bbl/yr,225.00407976763012
2002,Lukoil,Investor-owned Company,Natural Gas,126.002731856,Bcf/yr,9.184388311642564
2003,Lukoil,Investor-owned Company,Oil & NGL,588.05658,Million bbl/yr,234.50396621593617
2003,Lukoil,Investor-owned Company,Natural Gas,132.995035922,Bcf/yr,9.694060084542013
2004,Lukoil,Investor-owned Company,Oil & NGL,631.846,Million bbl/yr,251.9662190289145
2004,Lukoil,Investor-owned Company,Natural Gas,173.889420308,Bcf/yr,12.674867726044841
2005,Lukoil,Investor-owned Company,Oil & NGL,660.85814,Million bbl/yr,263.53561920195904
2005,Lukoil,Investor-owned Company,Natural Gas,198.998148545,Bcf/yr,14.505052728729218
2006,Lukoil,Investor-owned Company,Oil & NGL,698.07255,Million bbl/yr,278.37590335520497
2006,Lukoil,Investor-owned Company,Natural Gas,480.70324720400004,Bcf/yr,35.03864733690544
2007,Lukoil,Investor-owned Company,Oil & NGL,708.4078499999998,Million bbl/yr,282.4973925527777
2007,Lukoil,Investor-owned Company,Natural Gas,492.816177985,Bcf/yr,35.921563589958524
2008,Lukoil,Investor-owned Company,Oil & NGL,698.1092,Million bbl/yr,278.39051856512543
2008,Lukoil,Investor-owned Company,Natural Gas,601.05563234,Bcf/yr,43.811179670447444
2009,Lukoil,Investor-owned Company,Oil & NGL,715.5179499999999,Million bbl/yr,285.33274327734904
2009,Lukoil,Investor-owned Company,Natural Gas,526.117908966,Bcf/yr,38.34893976088872
2010,Lukoil,Investor-owned Company,Oil & NGL,703.6213600000001,Million bbl/yr,280.5886461371643
2010,Lukoil,Investor-owned Company,Natural Gas,655.228331518,Bcf/yr,47.7598488604866
2011,Lukoil,Investor-owned Company,Oil & NGL,666.42161,Million bbl/yr,265.75420806788657
2011,Lukoil,Investor-owned Company,Natural Gas,637.005963346,Bcf/yr,46.431613331112274
2012,Lukoil,Investor-owned Company,Oil & NGL,658.6444799999998,Million bbl/yr,262.6528605227626
2012,Lukoil,Investor-owned Company,Natural Gas,703.962571978,Bcf/yr,51.312106671603956
2013,Lukoil,Investor-owned Company,Oil & NGL,665.61531,Million bbl/yr,265.4326734496362
2013,Lukoil,Investor-owned Company,Natural Gas,826.7516691369999,Bcf/yr,60.26225189570182
2014,Lukoil,Investor-owned Company,Oil & NGL,712.53464,Million bbl/yr,284.1430651898228
2014,Lukoil,Investor-owned Company,Natural Gas,818.876498396,Bcf/yr,59.688227626224155
2015,Lukoil,Investor-owned Company,Oil & NGL,738.04304,Million bbl/yr,294.3152512944703
2015,Lukoil,Investor-owned Company,Natural Gas,846.351309322,Bcf/yr,61.69087731973815
2016,Lukoil,Investor-owned Company,Oil & NGL,674.30136,Million bbl/yr,268.8964782007877
2016,Lukoil,Investor-owned Company,Natural Gas,880.112130974,Bcf/yr,64.15171678888902
2017,Lukoil,Investor-owned Company,Oil & NGL,640.74462,Million bbl/yr,255.5147919976048
2017,Lukoil,Investor-owned Company,Natural Gas,1019.216604287,Bcf/yr,74.29109614975225
2018,Lukoil,Investor-owned Company,Oil & NGL,638.61892,Million bbl/yr,254.66710982221744
2018,Lukoil,Investor-owned Company,Natural Gas,1184.559875181,Bcf/yr,86.34303170892
2019,Lukoil,Investor-owned Company,Oil & NGL,641.28704,Million bbl/yr,255.73109710442773
2019,Lukoil,Investor-owned Company,Natural Gas,1019.216604287,Bcf/yr,74.29109614975225
2020,Lukoil,Investor-owned Company,Oil & NGL,586.75917,Million bbl/yr,233.9865877847515
2020,Lukoil,Investor-owned Company,Natural Gas,1024.301916335,Bcf/yr,74.66176653004277
2021,Lukoil,Investor-owned Company,Oil & NGL,595.02008,Million bbl/yr,237.28085610082553
2021,Lukoil,Investor-owned Company,Natural Gas,1136.284725392,Bcf/yr,82.82423719602332
2022,Lukoil,Investor-owned Company,Oil & NGL,647.8554359999998,Million bbl/yr,258.3504282471502
2022,Lukoil,Investor-owned Company,Natural Gas,1222.137384,Bcf/yr,89.08207099556255
1938,Marathon Oil,Investor-owned Company,Oil & NGL,19.24353,Million bbl/yr,7.67389442185198
1939,Marathon Oil,Investor-owned Company,Oil & NGL,20.77818,Million bbl/yr,8.28587892129128
1940,Marathon Oil,Investor-owned Company,Oil & NGL,22.625408,Million bbl/yr,9.02251261817999
1941,Marathon Oil,Investor-owned Company,Oil & NGL,24.99860533,Million bbl/yr,9.96889125830688
1942,Marathon Oil,Investor-owned Company,Oil & NGL,27.37180267,Million bbl/yr,10.91526990242155
1943,Marathon Oil,Investor-owned Company,Oil & NGL,29.745,Million bbl/yr,11.86164854254844
1944,Marathon Oil,Investor-owned Company,Oil & NGL,31.942,Million bbl/yr,12.73776358198293
1945,Marathon Oil,Investor-owned Company,Oil & NGL,31.673,Million bbl/yr,12.630492327723541
1946,Marathon Oil,Investor-owned Company,Oil & NGL,31.404,Million bbl/yr,12.523221073464152
1947,Marathon Oil,Investor-owned Company,Oil & NGL,33.05,Million bbl/yr,13.179609491720488
1948,Marathon Oil,Investor-owned Company,Oil & NGL,35.227224,Million bbl/yr,14.047838299466378
1949,Marathon Oil,Investor-owned Company,Oil & NGL,29.2146,Million bbl/yr,11.650136746045911
1949,Marathon Oil,Investor-owned Company,Natural Gas,36.34816,Bcf/yr,2.6494315713347545
1950,Marathon Oil,Investor-owned Company,Oil & NGL,31.35934,Million bbl/yr,12.50541165258971
1950,Marathon Oil,Investor-owned Company,Natural Gas,41.052645,Bcf/yr,2.9923433194361935
1951,Marathon Oil,Investor-owned Company,Oil & NGL,35.154975,Million bbl/yr,14.019026995195054
1951,Marathon Oil,Investor-owned Company,Natural Gas,52.122,Bcf/yr,3.7991929264400204
1952,Marathon Oil,Investor-owned Company,Oil & NGL,35.602464999999995,Million bbl/yr,14.197476116267667
1952,Marathon Oil,Investor-owned Company,Natural Gas,66.15734499999999,Bcf/yr,4.822234702353171
1953,Marathon Oil,Investor-owned Company,Oil & NGL,37.7994,Million bbl/yr,15.073565235138863
1953,Marathon Oil,Investor-owned Company,Natural Gas,72.80545500000001,Bcf/yr,5.306818035421649
1954,Marathon Oil,Investor-owned Company,Oil & NGL,36.35619,Million bbl/yr,14.498044986589818
1954,Marathon Oil,Investor-owned Company,Natural Gas,76.684675,Bcf/yr,5.58957589552112
1955,Marathon Oil,Investor-owned Company,Oil & NGL,38.365515,Million bbl/yr,15.299319384228282
1955,Marathon Oil,Investor-owned Company,Natural Gas,93.262245,Bcf/yr,6.7979214440719105
1956,Marathon Oil,Investor-owned Company,Oil & NGL,39.549575,Million bbl/yr,15.771496340802157
1956,Marathon Oil,Investor-owned Company,Natural Gas,103.03366,Bcf/yr,7.510163697809486
1957,Marathon Oil,Investor-owned Company,Oil & NGL,38.918124999999996,Million bbl/yr,15.519688037820407
1957,Marathon Oil,Investor-owned Company,Natural Gas,105.89744999999998,Bcf/yr,7.718906468823828
1958,Marathon Oil,Investor-owned Company,Oil & NGL,36.748565,Million bbl/yr,14.654515463876166
1958,Marathon Oil,Investor-owned Company,Natural Gas,105.30103999999999,Bcf/yr,7.675433911108121
1959,Marathon Oil,Investor-owned Company,Oil & NGL,39.893769999999996,Million bbl/yr,15.908753699017065
1959,Marathon Oil,Investor-owned Company,Natural Gas,109.976325,Bcf/yr,8.016217259810997
1960,Marathon Oil,Investor-owned Company,Oil & NGL,40.46755,Million bbl/yr,16.137564480686034
1960,Marathon Oil,Investor-owned Company,Natural Gas,104.01660499999998,Bcf/yr,7.581810942563708
1961,Marathon Oil,Investor-owned Company,Oil & NGL,43.239725,Million bbl/yr,17.24304659695564
1961,Marathon Oil,Investor-owned Company,Natural Gas,106.97346999999998,Bcf/yr,7.797337986660982
1962,Marathon Oil,Investor-owned Company,Oil & NGL,48.216134999999994,Million bbl/yr,19.227528910743608
1962,Marathon Oil,Investor-owned Company,Natural Gas,116.64122499999998,Bcf/yr,8.502024422533648
1963,Marathon Oil,Investor-owned Company,Oil & NGL,54.5231525,Million bbl/yr,21.74262808494777
1963,Marathon Oil,Investor-owned Company,Natural Gas,120.46314,Bcf/yr,8.780605298813436
1964,Marathon Oil,Investor-owned Company,Oil & NGL,65.54487499999999,Million bbl/yr,26.13784740343821
1964,Marathon Oil,Investor-owned Company,Natural Gas,123.63900500000001,Bcf/yr,9.012095338399952
1965,Marathon Oil,Investor-owned Company,Oil & NGL,74.9803075,Million bbl/yr,29.900489331894732
1965,Marathon Oil,Investor-owned Company,Natural Gas,117.02411,Bcf/yr,8.529933059647343
1966,Marathon Oil,Investor-owned Company,Oil & NGL,85.3740475,Million bbl/yr,34.045283109760845
1966,Marathon Oil,Investor-owned Company,Natural Gas,134.695585,Bcf/yr,9.818013770666905
1967,Marathon Oil,Investor-owned Company,Oil & NGL,85.39886750000001,Million bbl/yr,34.05518077716128
1967,Marathon Oil,Investor-owned Company,Natural Gas,142.07916999999998,Bcf/yr,10.356206163586757
1968,Marathon Oil,Investor-owned Company,Oil & NGL,97.74553999999999,Million bbl/yr,38.97876087011632
1968,Marathon Oil,Investor-owned Company,Natural Gas,151.607495,Bcf/yr,11.050729492331273
1969,Marathon Oil,Investor-owned Company,Oil & NGL,107.91206749999998,Million bbl/yr,43.03294732508871
1969,Marathon Oil,Investor-owned Company,Natural Gas,157.1909,Bcf/yr,11.457706062329546
1970,Marathon Oil,Investor-owned Company,Oil & NGL,124.18322,Million bbl/yr,49.52152329877197
1970,Marathon Oil,Investor-owned Company,Natural Gas,174.056455,Bcf/yr,12.68704294994869
1971,Marathon Oil,Investor-owned Company,Oil & NGL,119.5683425,Million bbl/yr,47.68121215498597
1971,Marathon Oil,Investor-owned Company,Natural Gas,168.703,Bcf/yr,12.296827525214125
1972,Marathon Oil,Investor-owned Company,Oil & NGL,117.51686,Million bbl/yr,46.86312627815999
1972,Marathon Oil,Investor-owned Company,Natural Gas,156.705085,Bcf/yr,11.422294817335903
1973,Marathon Oil,Investor-owned Company,Oil & NGL,113.957745,Million bbl/yr,45.44382988372354
1973,Marathon Oil,Investor-owned Company,Natural Gas,152.99924,Bcf/yr,11.152174328665417
1974,Marathon Oil,Investor-owned Company,Oil & NGL,101.89486,Million bbl/yr,40.63341797317792
1974,Marathon Oil,Investor-owned Company,Natural Gas,150.65594,Bcf/yr,10.98137027693051
1975,Marathon Oil,Investor-owned Company,Oil & NGL,96.76515,Million bbl/yr,38.587803007798996
1975,Marathon Oil,Investor-owned Company,Natural Gas,163.052435,Bcf/yr,11.884955636599155
1976,Marathon Oil,Investor-owned Company,Oil & NGL,105.83029,Million bbl/yr,42.202780471876906
1976,Marathon Oil,Investor-owned Company,Natural Gas,155.053825,Bcf/yr,11.301933831347007
1977,Marathon Oil,Investor-owned Company,Oil & NGL,113.69093000000002,Million bbl/yr,45.337429959168816
1977,Marathon Oil,Investor-owned Company,Natural Gas,168.863965,Bcf/yr,12.308560326898723
1978,Marathon Oil,Investor-owned Company,Oil & NGL,109.16784999999999,Million bbl/yr,43.533725629371204
1978,Marathon Oil,Investor-owned Company,Natural Gas,160.55693,Bcf/yr,11.703057302999222
1979,Marathon Oil,Investor-owned Company,Oil & NGL,110.88918999999999,Million bbl/yr,44.22015797437811
1979,Marathon Oil,Investor-owned Company,Natural Gas,140.537775,Bcf/yr,10.243853280334966
1980,Marathon Oil,Investor-owned Company,Oil & NGL,107.651352,Million bbl/yr,42.92897974631599
1980,Marathon Oil,Investor-owned Company,Natural Gas,155.67022,Bcf/yr,11.346863103514096
